gene logFC FDR add_variable
SCO7823 0.035961634 0.867702109 delgbn24h
SCO7824 -0.011707704 0.969741867 delgbn24h
SCO7825 -0.004373661 0.988586329 delgbn24h
SCO7826 -0.006981606 0.980338305 delgbn24h
SCO7827 0.052906681 0.740693456 delgbn24h
SCO7828 0.006967525 0.97968325 delgbn24h
SCO7829 -0.142728144 0.443666013 delgbn24h
SCO7830 -0.015634548 0.932857182 delgbn24h
SCO7831 -0.02963279 1 delgbn24h
SCO7832 -0.000150526 1 delgbn24h
SCO7833 -0.08193035 0.557607981 delgbn24h
SCO7834 -0.004540393 1 delgbn24h
SCO7835 -0.085175946 0.676500919 delgbn24h
SCO7836 0.001993968 0.991513796 delgbn24h
SCO7837 0.063072688 0.764755862 delgbn24h
SCO7838 0.051209157 1 delgbn24h
SCO7839 -0.015919523 1 delgbn24h
SCO7840 0.047143339 1 delgbn24h
SCO7841 -0.01505684 0.95348361 delgbn24h
SCO7842 -0.099724352 0.599969352 delgbn24h
SCO7843 -0.007207988 0.982772463 delgbn24h
SCO7844 -0.080086629 0.698582173 delgbn24h
SCO7845 0.045914831 0.846003125 delgbn24h
SCO7846 0.019987669 0.936126733 delgbn24h
SCO0001 0.051101628 0.863128178 delgbn45h
SCO0002 -0.187200618 0.296155906 delgbn45h
SCO0003 0.05711787 0.805106802 delgbn45h
SCO0004 -0.225662936 0.179460965 delgbn45h
SCO0005 -0.210131129 0.252031219 delgbn45h
SCO0006 0.012373385 0.965094503 delgbn45h
SCO0007 -0.042431765 0.859026909 delgbn45h
SCO0008 0.195968276 0.250659217 delgbn45h
SCO0009 1.388610729 0.015592844 delgbn45h
SCO0010 -1.030979603 1.41e-09 delgbn45h
SCO0011 -0.315760301 0.103882414 delgbn45h
SCO0012 0.018047769 0.937651417 delgbn45h
SCO0013 -0.048294523 0.850937954 delgbn45h
SCO0014 0.02924039 0.92588422 delgbn45h
SCO0015 0.729341379 0.064106638 delgbn45h
SCO0016 0.089380403 0.745074192 delgbn45h
SCO0017 -0.19614502 0.493602524 delgbn45h
SCO0018 -0.618914807 0.000334779 delgbn45h
SCO0019 0.32320287 0.266410251 delgbn45h
SCO0020 0.754893808 0.0123639 delgbn45h
SCO0021 0.532743664 0.054649154 delgbn45h
SCO0022 0.199625186 0.474324996 delgbn45h
SCO0025 0.348906475 0.124665586 delgbn45h
SCO0026 0.040646574 0.861870678 delgbn45h
SCO0027 0.659530342 0.030966112 delgbn45h
SCO0028 0.48942769 0.115378906 delgbn45h
SCO0029 0.209734592 0.44046438 delgbn45h
SCO0030 1.519120232 0.006849486 delgbn45h
SCO0031 2.105677032 4.24e-08 delgbn45h
SCO0033 1.114312943 0.008233779 delgbn45h
SCO0034 2.748034795 0.004606204 delgbn45h
SCO0035 0.321810896 0.236982324 delgbn45h
SCO0036 0.02399889 0.939395319 delgbn45h
SCO0037 0.352869704 0.059969197 delgbn45h
SCO0038 -0.093336707 0.720177726 delgbn45h
SCO0039 0.08181871 0.782458004 delgbn45h
SCO0040 0.212106607 0.459052257 delgbn45h
SCO0041 0.053894488 0.839241858 delgbn45h
SCO0042 -0.071070402 0.801206686 delgbn45h
SCO0043 -0.038188855 0.801834228 delgbn45h
SCO0044 0.145814999 0.565106951 delgbn45h
SCO0045 0.016020318 0.830985241 delgbn45h
SCO0046 0.307237982 0.22469212 delgbn45h
SCO0047 -0.097946139 0.597534392 delgbn45h
SCO0048 0.457150376 0.15125961 delgbn45h
SCO0049 0.169912106 0.558143523 delgbn45h
SCO0050 -0.046012145 0.870944524 delgbn45h
SCO0055 0.083898271 0.636912174 delgbn45h
SCO0056 0.109335865 0.554353752 delgbn45h
SCO0057 0.167804851 0.522113368 delgbn45h
SCO0058 0.031451233 0.832138906 delgbn45h
SCO0059 -0.349557138 0.081527641 delgbn45h
SCO0060 -0.17253414 0.549326986 delgbn45h
SCO0061 -0.383350956 0.020035085 delgbn45h
SCO0062 -0.505777235 0.000364037 delgbn45h
SCO0063 -0.445658212 0.002253447 delgbn45h
SCO0064 0.218883645 0.413190776 delgbn45h
SCO0065 0.343469836 0.240591119 delgbn45h
SCO0066 0.540163132 0.062503573 delgbn45h
SCO0067 0.376905694 0.206568475 delgbn45h
SCO0068 0.240647269 0.394874058 delgbn45h
SCO0069 0.509144144 0.044144552 delgbn45h
SCO0070 0.310398841 0.292083462 delgbn45h
SCO0071 -0.090870097 0.621595714 delgbn45h
SCO0072 0.455143604 0.00053645 delgbn45h
SCO0073 0.038132683 0.871361686 delgbn45h
SCO0074 0.009573851 0.903407914 delgbn45h
SCO0075 -0.16524469 0.558175548 delgbn45h
SCO0079 -0.185104006 0.366557592 delgbn45h
SCO0080 1.141496271 2.6e-07 delgbn45h
SCO0083 0.36118519 0.210528836 delgbn45h
SCO0084 0.105458138 0.715673827 delgbn45h
SCO0085 0.045451306 0.879938171 delgbn45h
SCO0086 -0.126834187 0.611756943 delgbn45h
SCO0087 0.268788931 0.311413277 delgbn45h
SCO0088 0.295299365 0.274077638 delgbn45h
SCO0089 -0.140706502 0.36891369 delgbn45h
SCO0090 -0.097401414 0.731956317 delgbn45h
SCO0091 -0.236761489 0.061241994 delgbn45h
SCO0095 -0.043713438 0.875320731 delgbn45h
SCO0096 -0.196006185 0.363826363 delgbn45h
SCO0097 -0.285846911 0.185539097 delgbn45h
SCO0098 0.06285567 0.811704583 delgbn45h
SCO0101 -0.214989228 0.377048871 delgbn45h
SCO0102 -1.244397398 3.96e-08 delgbn45h
SCO0103 -1.242960787 8.81e-12 delgbn45h
SCO0104 0.041211455 0.875271762 delgbn45h
SCO0105 -0.967566482 2.54e-08 delgbn45h
SCO0106 0.266170952 0.190713899 delgbn45h
SCO0107 0.929622721 3.07e-10 delgbn45h
SCO0108 0.090988117 0.665992131 delgbn45h
SCO0109 0.098471713 0.737731572 delgbn45h
SCO0110 -0.261313351 0.088112609 delgbn45h
SCO0111 0.219276063 0.440874384 delgbn45h
SCO0112 0.179572251 0.18793884 delgbn45h
SCO0116 0.057940176 0.79678352 delgbn45h
SCO0117 0.138990611 0.634790145 delgbn45h
SCO0118 0.309227029 0.001580009 delgbn45h
SCO0119 0.365345648 0.00471394 delgbn45h
SCO0120 -0.018350166 0.92333123 delgbn45h
SCO0121 0.028379291 0.893212863 delgbn45h
SCO0122 -0.134189322 0.439315178 delgbn45h
SCO0123 0.15567102 0.434968271 delgbn45h
SCO0124 -0.088207482 0.61828304 delgbn45h
SCO0125 -0.052831224 0.80192346 delgbn45h
SCO0126 -0.161252887 0.330772667 delgbn45h
SCO0127 -0.045425065 0.822515167 delgbn45h
SCO0128 0.026048824 0.934546513 delgbn45h
SCO0129 -0.021661742 0.937612564 delgbn45h
SCO0130 -0.065859012 0.815780525 delgbn45h
SCO0131 0.380216159 0.205090146 delgbn45h
SCO0132 0.267785844 0.010634417 delgbn45h
SCO0133 0.018175528 0.953617908 delgbn45h
SCO0134 0.309450273 0.256059324 delgbn45h
SCO0135 0.087279916 0.667320117 delgbn45h
SCO0136 -0.465583113 0.00289951 delgbn45h
SCO0137 -0.012658948 0.949869346 delgbn45h
SCO0138 0.120850895 0.67719578 delgbn45h
SCO0139 -0.195882152 0.490968415 delgbn45h
SCO0140 -0.773333846 3.51e-08 delgbn45h
SCO0141 -0.881504693 2.9e-11 delgbn45h
SCO0142 -0.141430423 0.535395914 delgbn45h
SCO0143 0.096451741 0.728433417 delgbn45h
SCO0144 -0.196081629 0.470056325 delgbn45h
SCO0145 0.158691333 0.422010523 delgbn45h
SCO0147 -0.128803414 0.62447534 delgbn45h
SCO0148 0.349103222 0.232287597 delgbn45h
SCO0149 -0.17238959 0.477500905 delgbn45h
SCO0150 0.030981388 0.91511778 delgbn45h
SCO0151 0.187980371 0.501712008 delgbn45h
SCO0152 0.039900299 0.8955019 delgbn45h
SCO0153 -0.777621235 0.003400568 delgbn45h
SCO0154 -0.020379622 0.94635798 delgbn45h
SCO0155 0.01737606 0.944269142 delgbn45h
SCO0156 -0.159869493 0.563900351 delgbn45h
SCO0157 0.083352941 0.693196234 delgbn45h
SCO0158 0.428394053 0.108583227 delgbn45h
SCO0159 0.458346469 0.017601622 delgbn45h
SCO0160 0.389574482 0.017377483 delgbn45h
SCO0161 0.105949509 0.439315178 delgbn45h
SCO0162 0.267878498 0.286148933 delgbn45h
SCO0163 0.526108006 1.43e-05 delgbn45h
SCO0164 0.6516743 3.27e-05 delgbn45h
SCO0165 1.008214825 1.56e-10 delgbn45h
SCO0166 0.015764984 0.894431015 delgbn45h
SCO0167 0.183789843 0.352573494 delgbn45h
SCO0168 0.22548565 0.351194092 delgbn45h
SCO0169 0.458446788 0.016218656 delgbn45h
SCO0170 0.34515196 0.036334925 delgbn45h
SCO0171 0.089948513 0.76295794 delgbn45h
SCO0172 0.402178987 0.007499569 delgbn45h
SCO0173 0.662776234 3.91e-05 delgbn45h
SCO0174 0.333145588 0.05525325 delgbn45h
SCO0175 0.293886835 0.263328559 delgbn45h
SCO0176 0.097723993 0.644151604 delgbn45h
SCO0177 -0.141241071 0.594611757 delgbn45h
SCO0178 0.174168958 0.546690857 delgbn45h
SCO0179 0.120325486 0.528698157 delgbn45h
SCO0180 0.493421906 0.082148416 delgbn45h
SCO0181 0.198230498 0.486090767 delgbn45h
SCO0182 0.009711833 0.963086654 delgbn45h
SCO0183 0.492061397 0.128949851 delgbn45h
SCO0184 0.046868794 0.873631747 delgbn45h
SCO0185 -0.267715198 0.177309287 delgbn45h
SCO0186 -0.27375979 0.078375436 delgbn45h
SCO0187 -0.229807816 0.186480137 delgbn45h
SCO0188 -0.001654478 0.991916493 delgbn45h
SCO0189 -0.157441531 0.383626759 delgbn45h
SCO0190 -0.33058586 0.084473278 delgbn45h
SCO0191 -0.144730882 0.456749847 delgbn45h
SCO0192 -0.299360426 0.26311695 delgbn45h
SCO0193 -0.759151069 0.04088425 delgbn45h
SCO0194 -1.436308624 0.013393375 delgbn45h
SCO0195 -1.647110798 0.016024626 delgbn45h
SCO0196 -1.711797438 0.010732927 delgbn45h
SCO0197 -0.678952076 0.04067198 delgbn45h
SCO0198 0.132455588 0.605894517 delgbn45h
SCO0199 0.239160305 0.403574987 delgbn45h
SCO0200 0.099530092 0.71903686 delgbn45h
SCO0201 0.102723258 0.715782481 delgbn45h
SCO0202 0.035592949 0.897971859 delgbn45h
SCO0203 -0.299613221 0.000433814 delgbn45h
SCO0204 -0.257050255 0.12848313 delgbn45h
SCO0207 0.756389015 0.061371 delgbn45h
SCO0208 0.313335716 0.106083825 delgbn45h
SCO0209 0.207005112 0.395138005 delgbn45h
SCO0210 -0.013061931 0.960563246 delgbn45h
SCO0211 0.288417775 0.311398653 delgbn45h
SCO0212 -0.099673932 0.7310698 delgbn45h
SCO0213 0.154980359 0.588241003 delgbn45h
SCO0214 0.112954662 0.70359368 delgbn45h
SCO0215 0.256711142 0.371744785 delgbn45h
SCO0216 0.484769957 0.02565169 delgbn45h
SCO0217 0.059765422 0.840728702 delgbn45h
SCO0218 0.470823052 0.119513091 delgbn45h
SCO0219 0.589939495 0.071409347 delgbn45h
SCO0220 0.123957007 0.65818976 delgbn45h
SCO0222 -0.293738383 0.055450672 delgbn45h
SCO0223 -0.370288642 0.096903717 delgbn45h
SCO0224 -0.076515069 0.777308915 delgbn45h
SCO0225 0.333600509 0.257996609 delgbn45h
SCO0226 0.431519462 0.041168222 delgbn45h
SCO0227 0.120231911 0.326388222 delgbn45h
SCO0228 0.0840758 0.473229348 delgbn45h
SCO0229 -0.153946199 0.413660715 delgbn45h
SCO0230 -0.083175679 0.67836035 delgbn45h
SCO0231 0.308546948 0.290372374 delgbn45h
SCO0232 0.306175449 0.131510347 delgbn45h
SCO0233 0.026033965 0.926353682 delgbn45h
SCO0234 0.162905879 0.526870676 delgbn45h
SCO0235 0.876315132 5.07e-09 delgbn45h
SCO0236 0.405339609 0.030594693 delgbn45h
SCO0237 1.403086361 0.000203688 delgbn45h
SCO0238 0.018260536 0.951301826 delgbn45h
SCO0239 0.148316909 0.568789129 delgbn45h
SCO0240 0.137786418 0.595318688 delgbn45h
SCO0241 0.247681034 0.306854428 delgbn45h
SCO0242 -0.649396816 4.65e-06 delgbn45h
SCO0243 -0.752094979 2.79e-05 delgbn45h
SCO0244 -0.269446541 0.133855368 delgbn45h
SCO0245 -0.335353312 0.123183357 delgbn45h
SCO0246 -0.310593447 0.025803451 delgbn45h
SCO0247 0.161754384 0.220873086 delgbn45h
SCO0248 0.053818713 0.773033493 delgbn45h
SCO0249 0.315650321 0.06384127 delgbn45h
SCO0250 0.025200234 0.902652482 delgbn45h
SCO0251 -0.12057591 0.640266726 delgbn45h
SCO0252 0.080649522 0.741968959 delgbn45h
SCO0253 -0.420482108 0.050773155 delgbn45h
SCO0254 0.034410931 0.865614397 delgbn45h
SCO0255 0.071903427 0.717090583 delgbn45h
SCO0256 -0.581518611 0.001816398 delgbn45h
SCO0257 -0.621555523 0.000825542 delgbn45h
SCO0258 -0.588123688 0.000177471 delgbn45h
SCO0259 -0.426669472 0.007422664 delgbn45h
SCO0260 -0.696880161 2.75e-08 delgbn45h
SCO0261 -0.240205237 0.265874154 delgbn45h
SCO0262 -0.041035263 0.82871814 delgbn45h
SCO0263 -0.0310444 0.902582255 delgbn45h
SCO0264 -0.186962721 0.189133492 delgbn45h
SCO0265 0.008573775 0.949869346 delgbn45h
SCO0266 -0.053349203 0.765404354 delgbn45h
SCO0267 -0.084075805 0.772935445 delgbn45h
SCO0268 0.064431756 0.756603598 delgbn45h
SCO0269 0.596316166 3.67e-05 delgbn45h
SCO0270 0.151203072 0.496232492 delgbn45h
SCO0271 0.037274371 0.8981666 delgbn45h
SCO0272 0.06336267 0.826660059 delgbn45h
SCO0273 -0.133222369 0.63986865 delgbn45h
SCO0274 0.224830601 0.421985437 delgbn45h
SCO0275 0.018808367 0.932038405 delgbn45h
SCO0276 -0.065940885 0.724353345 delgbn45h
SCO0277 -0.353040552 0.044164849 delgbn45h
SCO0278 0.058580387 0.841863594 delgbn45h
SCO0279 0.034630407 0.872854973 delgbn45h
SCO0280 0.058625619 0.830884533 delgbn45h
SCO0281 0.107880134 0.716604348 delgbn45h
SCO0282 -0.073978562 0.739305534 delgbn45h
SCO0283 0.175192044 0.526870676 delgbn45h
SCO0284 -0.54520718 0.015812319 delgbn45h
SCO0285 -0.405089562 0.006584333 delgbn45h
SCO0286 -0.412336883 0.032944661 delgbn45h
SCO0287 -0.351321528 0.047770073 delgbn45h
SCO0288 -0.064528268 0.805093928 delgbn45h
SCO0289 0.079711656 0.660684355 delgbn45h
SCO0290 0.309977158 0.287181659 delgbn45h
SCO0291 -0.158552807 0.584262691 delgbn45h
SCO0292 0.275586246 0.335773879 delgbn45h
SCO0293 0.322705024 0.210660411 delgbn45h
SCO0294 -0.097242029 0.699012663 delgbn45h
SCO0295 -0.121529682 0.621595714 delgbn45h
SCO0296 -0.002420739 0.992164347 delgbn45h
SCO0297 1.401651504 4.35e-16 delgbn45h
SCO0298 0.461216689 0.001998515 delgbn45h
SCO0299 0.321704555 0.120674102 delgbn45h
SCO0300 0.195210164 0.222517163 delgbn45h
SCO0301 0.052320589 0.857330393 delgbn45h
SCO0302 -0.400259282 0.007098625 delgbn45h
SCO0303 0.031421853 0.819567474 delgbn45h
SCO0304 0.021320113 0.944269142 delgbn45h
SCO0305 -0.560381094 5.47e-06 delgbn45h
SCO0307 0.095528099 0.710786855 delgbn45h
SCO0308 -0.329133436 0.048171359 delgbn45h
SCO0309 -0.11811661 0.619195073 delgbn45h
SCO0310 -0.253459924 0.219642405 delgbn45h
SCO0311 0.733928255 0.054195052 delgbn45h
SCO0312 0.229340539 0.422835003 delgbn45h
SCO0313 0.12324667 0.668206228 delgbn45h
SCO0314 0.892952399 0.006343899 delgbn45h
SCO0315 0.267468806 0.208573872 delgbn45h
SCO0316 -0.001954368 0.993046646 delgbn45h
SCO0317 -0.130472241 0.517859094 delgbn45h
SCO0318 0.1918924 0.496232492 delgbn45h
SCO0319 -0.679480896 0.058276975 delgbn45h
SCO0320 -0.933082515 0.015306948 delgbn45h
SCO0321 0.447414465 0.059247943 delgbn45h
SCO0322 0.865924138 5.52e-06 delgbn45h
SCO0323 -0.141326136 0.209925338 delgbn45h
SCO0324 -0.008102288 0.949123248 delgbn45h
SCO0325 0.006068352 0.982215104 delgbn45h
SCO0326 -0.114476644 0.573635147 delgbn45h
SCO0329 0.297636604 0.078912001 delgbn45h
SCO0330 0.124589752 0.616829632 delgbn45h
SCO0331 0.095277563 0.723359498 delgbn45h
SCO0332 -0.109031288 0.674972528 delgbn45h
SCO0333 -0.062991995 0.798860488 delgbn45h
SCO0334 0.188720362 0.210919133 delgbn45h
SCO0335 0.010618947 0.963086654 delgbn45h
SCO0336 0.213071047 0.393897489 delgbn45h
SCO0337 -0.065154993 0.752427415 delgbn45h
SCO0338 0.315772115 0.205413046 delgbn45h
SCO0339 0.665883439 0.041569498 delgbn45h
SCO0340 0.065132945 0.806950917 delgbn45h
SCO0341 0.470101535 0.138404548 delgbn45h
SCO0342 0.746837386 0.012527375 delgbn45h
SCO0343 -0.101451543 0.669393634 delgbn45h
SCO0344 0.280527287 0.181306235 delgbn45h
SCO0345 -0.072825477 0.7310698 delgbn45h
SCO0346 0.312040586 0.222127409 delgbn45h
SCO0347 0.478337159 0.025074452 delgbn45h
SCO0348 0.096049115 0.709675977 delgbn45h
SCO0349 0.147511623 0.609243027 delgbn45h
SCO0350 0.236515699 0.383559347 delgbn45h
SCO0351 -0.043058534 0.88282538 delgbn45h
SCO0352 0.155502527 0.532705911 delgbn45h
SCO0353 0.343658782 0.195536109 delgbn45h
SCO0354 0.273324253 0.333250008 delgbn45h
SCO0355 0.412949756 0.180553038 delgbn45h
SCO0356 0.387266811 0.114999289 delgbn45h
SCO0357 -0.170604033 0.218333297 delgbn45h
SCO0358 0.087342435 0.668272455 delgbn45h
SCO0359 -0.165280799 0.410719754 delgbn45h
SCO0360 -0.343636272 0.006021181 delgbn45h
SCO0361 -0.103548347 0.616483483 delgbn45h
SCO0362 0.348408275 0.23666606 delgbn45h
SCO0363 0.28410809 0.315154336 delgbn45h
SCO0364 -0.106409222 0.709675977 delgbn45h
SCO0365 0.109962498 0.704635259 delgbn45h
SCO0366 0.13995411 0.631337842 delgbn45h
SCO0367 -0.171009333 0.539365754 delgbn45h
SCO0368 -0.193034239 0.138241104 delgbn45h
SCO0369 0.266278415 0.28652326 delgbn45h
SCO0370 1.062643236 0.001169887 delgbn45h
SCO0371 1.34783394 0.0002305 delgbn45h
SCO0372 0.273968504 0.303092966 delgbn45h
SCO0373 -0.173576416 0.496879011 delgbn45h
SCO0374 -0.12741925 0.316878486 delgbn45h
SCO0375 -0.233615271 0.128280044 delgbn45h
SCO0376 -0.109461288 0.599369632 delgbn45h
SCO0377 -0.036494835 0.801191019 delgbn45h
SCO0378 0.056272771 0.69114181 delgbn45h
SCO0379 -0.461636925 0.000242166 delgbn45h
SCO0380 -0.540432368 0.000160693 delgbn45h
SCO0381 -1.158169075 1.27e-21 delgbn45h
SCO0382 -1.261401795 2.8e-30 delgbn45h
SCO0383 -1.155888569 2.25e-23 delgbn45h
SCO0384 -1.032755397 2.29e-18 delgbn45h
SCO0385 -0.997229249 1.81e-16 delgbn45h
SCO0386 -0.886623589 1.13e-13 delgbn45h
SCO0387 -0.980622516 4.25e-16 delgbn45h
SCO0388 -0.916487439 8.16e-11 delgbn45h
SCO0389 -1.006834672 8.71e-12 delgbn45h
SCO0390 -0.924678277 4.63e-08 delgbn45h
SCO0391 -0.756681297 2.77e-08 delgbn45h
SCO0392 -0.925853351 5.29e-15 delgbn45h
SCO0393 -0.880942836 7.97e-13 delgbn45h
SCO0394 -1.039905144 3.79e-16 delgbn45h
SCO0395 -1.166152071 3.88e-28 delgbn45h
SCO0396 -1.113096339 3.84e-29 delgbn45h
SCO0397 -1.029036367 1.05e-12 delgbn45h
SCO0398 -1.250010304 3.02e-22 delgbn45h
SCO0399 -0.977377348 4e-16 delgbn45h
SCO0400 -1.01460082 5.55e-13 delgbn45h
SCO0401 -0.969125157 2.37e-14 delgbn45h
SCO0402 -0.014248476 0.926113231 delgbn45h
SCO0403 -0.050950312 0.812155419 delgbn45h
SCO0404 -0.169508378 0.300308148 delgbn45h
SCO0405 -0.519995415 5.52e-06 delgbn45h
SCO0406 0.146215539 0.601899418 delgbn45h
SCO0407 -0.216996448 0.282061599 delgbn45h
SCO0408 0.683360516 0.001512406 delgbn45h
SCO0409 -0.231064565 0.170417711 delgbn45h
SCO0410 -0.388602067 0.00210649 delgbn45h
SCO0411 0.283798604 0.041380011 delgbn45h
SCO0412 0.058265987 0.685792546 delgbn45h
SCO0413 -0.257307618 0.034151988 delgbn45h
SCO0414 -0.189599576 0.154611374 delgbn45h
SCO0415 -0.12367788 0.669888037 delgbn45h
SCO0416 -0.432750095 0.029212975 delgbn45h
SCO0417 -0.070996452 0.76698059 delgbn45h
SCO0418 0.979401581 0.023664198 delgbn45h
SCO0419 -0.473267169 0.003306959 delgbn45h
SCO0420 -0.389955991 0.000580305 delgbn45h
SCO0421 -0.36456437 0.093287926 delgbn45h
SCO0422 -0.209879375 0.250861989 delgbn45h
SCO0423 0.779397539 0.000470197 delgbn45h
SCO0424 0.499311033 0.09516035 delgbn45h
SCO0425 0.984488244 5.53e-08 delgbn45h
SCO0426 1.018738017 0.013381444 delgbn45h
SCO0427 1.278525361 1.17e-17 delgbn45h
SCO0428 0.475618026 0.036542308 delgbn45h
SCO0429 0.535579665 0.005087137 delgbn45h
SCO0430 -0.157568972 0.441043943 delgbn45h
SCO0431 -0.067613283 0.772633414 delgbn45h
SCO0432 -0.380907418 0.017433163 delgbn45h
SCO0433 -0.097343116 0.657456287 delgbn45h
SCO0434 -0.090493517 0.724711001 delgbn45h
SCO0435 -0.097954717 0.731751439 delgbn45h
SCO0436 -0.15115779 0.530178167 delgbn45h
SCO0437 -0.13406488 0.597768776 delgbn45h
SCO0438 -0.082122111 0.733141464 delgbn45h
SCO0439 0.571225071 0.033342489 delgbn45h
SCO0440 -0.039472598 0.894686544 delgbn45h
SCO0441 0.065098025 0.774549552 delgbn45h
SCO0442 0.025395302 0.921008096 delgbn45h
SCO0443 -0.136831984 0.52545255 delgbn45h
SCO0444 0.051105573 0.813815213 delgbn45h
SCO0445 -0.137210634 0.411097817 delgbn45h
SCO0446 -0.272519829 0.33463761 delgbn45h
SCO0447 0.074382646 0.769358873 delgbn45h
SCO0449 0.092246576 0.672529132 delgbn45h
SCO0450 0.029290987 0.881024268 delgbn45h
SCO0451 0.209865641 0.176828581 delgbn45h
SCO0452 -0.05900881 0.742732171 delgbn45h
SCO0453 0.060883874 0.831035658 delgbn45h
SCO0454 0.257552284 0.371100493 delgbn45h
SCO0455 -0.004755466 0.985310095 delgbn45h
SCO0456 -0.081641497 0.777672818 delgbn45h
SCO0457 -0.219469502 0.355345552 delgbn45h
SCO0458 0.308245844 0.250428871 delgbn45h
SCO0459 0.289392173 0.203021882 delgbn45h
SCO0460 0.160169217 0.316327011 delgbn45h
SCO0461 -0.053617134 0.772935445 delgbn45h
SCO0462 0.229272647 0.139848872 delgbn45h
SCO0463 0.376566723 0.019968052 delgbn45h
SCO0464 -0.371895788 0.049599486 delgbn45h
SCO0465 -0.317428702 0.06921616 delgbn45h
SCO0466 0.320659636 0.024731174 delgbn45h
SCO0467 -0.550720151 2.86e-05 delgbn45h
SCO0468 -0.402533008 0.003701217 delgbn45h
SCO0469 -0.256464869 0.253458201 delgbn45h
SCO0470 0.15159097 0.583145084 delgbn45h
SCO0471 -0.253324969 0.340088048 delgbn45h
SCO0472 -0.314654717 0.272120424 delgbn45h
SCO0473 -0.209384641 0.405781971 delgbn45h
SCO0474 -0.216484389 0.390774247 delgbn45h
SCO0475 -0.130376188 0.595237967 delgbn45h
SCO0476 -0.284437928 0.320314666 delgbn45h
SCO0477 -0.286255546 0.006480354 delgbn45h
SCO0478 -0.497122686 0.000491358 delgbn45h
SCO0479 0.207590818 0.325722533 delgbn45h
SCO0480 0.043315681 0.824105351 delgbn45h
SCO0481 1.576035576 9.01e-09 delgbn45h
SCO0482 0.611904795 0.02277964 delgbn45h
SCO0483 -0.081355144 0.769169022 delgbn45h
SCO0484 0.637701549 0.018201897 delgbn45h
SCO0485 0.0273455 0.912453864 delgbn45h
SCO0486 0.312644105 0.226595553 delgbn45h
SCO0487 0.072331215 0.713673632 delgbn45h
SCO0488 -0.388056286 0.018309485 delgbn45h
SCO0489 -0.580229908 0.001483341 delgbn45h
SCO0490 -0.231349394 0.176945227 delgbn45h
SCO0491 -0.334095071 0.056100914 delgbn45h
SCO0492 -0.686232866 0.000149599 delgbn45h
SCO0493 -0.245137414 0.207858959 delgbn45h
SCO0494 -0.339134092 0.061381624 delgbn45h
SCO0495 -0.310082299 0.014291227 delgbn45h
SCO0496 -0.403581005 0.012680135 delgbn45h
SCO0497 -0.562386339 2.34e-05 delgbn45h
SCO0498 -0.85770146 0.002787653 delgbn45h
SCO0499 -0.686221815 7.7e-05 delgbn45h
SCO0500 0.411787758 0.023724556 delgbn45h
SCO0501 -0.46266613 0.030216085 delgbn45h
SCO0502 0.235626715 0.353910388 delgbn45h
SCO0503 0.476868651 0.113915343 delgbn45h
SCO0504 0.121062928 0.434968271 delgbn45h
SCO0505 -0.10502439 0.484684024 delgbn45h
SCO0506 -0.09614578 0.426895269 delgbn45h
SCO0507 -0.150741459 0.440416056 delgbn45h
SCO0508 0.686102058 0.023085239 delgbn45h
SCO0509 0.45657143 7.23e-05 delgbn45h
SCO0511 0.762448275 4.77e-12 delgbn45h
SCO0512 0.628918675 9.11e-05 delgbn45h
SCO0513 -0.043672857 0.774668034 delgbn45h
SCO0514 -0.01489232 0.931275358 delgbn45h
SCO0516 -0.10825177 0.65899914 delgbn45h
SCO0517 0.042241586 0.841569433 delgbn45h
SCO0518 0.153306269 0.5012281 delgbn45h
SCO0519 -0.113955697 0.697945289 delgbn45h
SCO0520 -0.120750601 0.653302238 delgbn45h
SCO0521 -0.343240815 0.006698315 delgbn45h
SCO0522 -0.281284901 0.254111298 delgbn45h
SCO0523 0.078543421 0.751587261 delgbn45h
SCO0524 0.386367024 0.014891156 delgbn45h
SCO0525 -0.228807341 0.009727758 delgbn45h
SCO0526 -0.090002229 0.521091252 delgbn45h
SCO0527 -0.427792493 0.000104256 delgbn45h
SCO0528 -0.367221228 0.004424753 delgbn45h
SCO0529 -0.277797694 0.068875271 delgbn45h
SCO0530 -0.170041994 0.501712008 delgbn45h
SCO0531 0.453796761 0.145223071 delgbn45h
SCO0532 0.499331299 0.107570764 delgbn45h
SCO0533 0.056463907 0.848857732 delgbn45h
