"gene","logFC","FDR","add_variable","start","end","width","strand","data_name"
"SCO0668",0,1,"PS04M145novobiocyna",707401,708993,1593,"-","szafran2019"
"SCO0669",-0.253756592245783,1,"PS04M145novobiocyna",709071,709688,618,"+","szafran2019"
"SCO0670",-0.222392421336448,1,"PS04M145novobiocyna",709685,711268,1584,"+","szafran2019"
"SCO0671",1.73696559416621,0.134304049,"PS04M145novobiocyna",711379,711633,255,"-","szafran2019"
"SCO0672",1.03242147769238,0.922296348,"PS04M145novobiocyna",711649,712200,552,"+","szafran2019"
"SCO0673",0.187627003175771,1,"PS04M145novobiocyna",712209,712736,528,"-","szafran2019"
"SCO0674",Inf,1,"PS04M145novobiocyna",712829,714181,1353,"-","szafran2019"
"SCO0675",Inf,1,"PS04M145novobiocyna",714374,717028,2655,"+","szafran2019"
"SCO0676",0.385024930212404,1,"PS04M145novobiocyna",717303,719897,2595,"+","szafran2019"
"SCO0677",-0.857980995127572,0.551841841,"PS04M145novobiocyna",720032,720874,843,"+","szafran2019"
"SCO0678",0.980227716456152,0.811654159,"PS04M145novobiocyna",720985,721158,174,"-","szafran2019"
"SCO0679",0.235216461694031,1,"PS04M145novobiocyna",721248,721463,216,"+","szafran2019"
"SCO0680",0.169925001442312,1,"PS04M145novobiocyna",721495,723039,1545,"-","szafran2019"
"SCO0681",-0.571006454372437,0.074197073,"PS04M145novobiocyna",723181,724545,1365,"+","szafran2019"
"SCO0682",-0.299560281858908,1,"PS04M145novobiocyna",724639,725013,375,"-","szafran2019"
"SCO0683",0.584962500721156,1,"PS04M145novobiocyna",725056,725580,525,"-","szafran2019"
"SCO0684",Inf,1,"PS04M145novobiocyna",725619,726395,777,"-","szafran2019"
"SCO0685",4.16992500144231,1,"PS04M145novobiocyna",726401,726808,408,"-","szafran2019"
"SCO0686",-0.678071905112638,1,"PS04M145novobiocyna",726845,728068,1224,"+","szafran2019"
"SCO0687",0.39231742277876,1,"PS04M145novobiocyna",728130,728924,795,"-","szafran2019"
"SCO0688",0,1,"PS04M145novobiocyna",729117,730289,1173,"+","szafran2019"
"SCO0689",0.658963082164933,1,"PS04M145novobiocyna",730352,730987,636,"+","szafran2019"
"SCO0690",0.584962500721156,1,"PS04M145novobiocyna",730984,731976,993,"+","szafran2019"
"SCO0691",0.263034405833794,1,"PS04M145novobiocyna",732005,734134,2130,"+","szafran2019"
"SCO0692",NA,1,"PS04M145novobiocyna",734210,735667,1458,"-","szafran2019"
"SCO0693",0.584962500721156,1,"PS04M145novobiocyna",735845,736192,348,"+","szafran2019"
"SCO0694",-0.524661990453342,1,"PS04M145novobiocyna",736312,736503,192,"+","szafran2019"
"SCO0695",-0.299560281858908,1,"PS04M145novobiocyna",736520,737506,987,"+","szafran2019"
"SCO0696",0.678071905112638,1,"PS04M145novobiocyna",737846,738340,495,"-","szafran2019"
"SCO0698",-0.387023123109247,1,"PS04M145novobiocyna",739510,739875,366,"-","szafran2019"
"SCO0699",2.16992500144231,1,"PS04M145novobiocyna",739938,740231,294,"-","szafran2019"
"SCO0700",0.695145418471579,1,"PS04M145novobiocyna",740314,742083,1770,"-","szafran2019"
"SCO0701",0.213403638109193,1,"PS04M145novobiocyna",742242,742685,444,"-","szafran2019"
"SCO0702",0.246330475993203,1,"PS04M145novobiocyna",742816,743394,579,"-","szafran2019"
"SCO0703",0.073300923311301,1,"PS04M145novobiocyna",743575,743802,228,"+","szafran2019"
"SCO0705",-0.42724163886597,0.23255088,"PS04M145novobiocyna",744945,745763,819,"-","szafran2019"
"SCO0706",NA,1,"PS04M145novobiocyna",745911,747194,1284,"-","szafran2019"
"SCO0707",NA,1,"PS04M145novobiocyna",747191,748387,1197,"-","szafran2019"
"SCO0708",NA,1,"PS04M145novobiocyna",748380,749279,900,"-","szafran2019"
"SCO0709",NA,1,"PS04M145novobiocyna",749276,750076,801,"-","szafran2019"
"SCO0710",NA,1,"PS04M145novobiocyna",750073,750864,792,"-","szafran2019"
"SCO0711",NA,1,"PS04M145novobiocyna",751917,753197,1281,"-","szafran2019"
"SCO0712",NA,1,"PS04M145novobiocyna",753318,756143,2826,"-","szafran2019"
"SCO0713",NA,1,"PS04M145novobiocyna",756314,757246,933,"-","szafran2019"
"SCO0714",1,0.865888066,"PS04M145novobiocyna",757637,758524,888,"+","szafran2019"
"SCO0715",-0.807354922057604,1,"PS04M145novobiocyna",758531,758902,372,"-","szafran2019"
"SCO0716",Inf,1,"PS04M145novobiocyna",759197,760399,1203,"+","szafran2019"
"SCO0717",1.32192809488736,1,"PS04M145novobiocyna",760471,761598,1128,"+","szafran2019"
"SCO0718",1.22239242133645,0.892665741,"PS04M145novobiocyna",761675,761896,222,"+","szafran2019"
"SCO0719",0.273018494406416,1,"PS04M145novobiocyna",762009,762485,477,"-","szafran2019"
"SCO0720",0.263034405833794,1,"PS04M145novobiocyna",762558,764051,1494,"-","szafran2019"
"SCO0721",0.415037499278844,1,"PS04M145novobiocyna",764216,766594,2379,"-","szafran2019"
"SCO0722",0.584962500721156,1,"PS04M145novobiocyna",766591,767331,741,"-","szafran2019"
"SCO0723",0.118644496498619,1,"PS04M145novobiocyna",767385,768074,690,"+","szafran2019"
"SCO0724",-0.172467196004766,1,"PS04M145novobiocyna",768426,769367,942,"+","szafran2019"
"SCO0725",0.180572245641821,1,"PS04M145novobiocyna",769688,770065,378,"+","szafran2019"
"SCO0726",-0.898120385980786,0.629677767,"PS04M145novobiocyna",770144,770632,489,"-","szafran2019"
"SCO0727",-0.452512204697507,1,"PS04M145novobiocyna",770665,771588,924,"-","szafran2019"
"SCO0728",-0.263034405833794,1,"PS04M145novobiocyna",771628,772362,735,"+","szafran2019"
"SCO0729",0.0524674198941355,1,"PS04M145novobiocyna",772544,772966,423,"+","szafran2019"
"SCO0730",0.0215331615496414,1,"PS04M145novobiocyna",772974,773435,462,"-","szafran2019"
"SCO0731",0.129283016944966,1,"PS04M145novobiocyna",773432,774613,1182,"-","szafran2019"
"SCO0732",1.32192809488736,1,"PS04M145novobiocyna",774765,776129,1365,"+","szafran2019"
"SCO0733",0.853499344069018,1,"PS04M145novobiocyna",776203,776388,186,"-","szafran2019"
"SCO0734",1.87446911791614,0.016735406,"PS04M145novobiocyna",776554,777828,1275,"-","szafran2019"
"SCO0735",0.222392421336448,1,"PS04M145novobiocyna",777895,779097,1203,"+","szafran2019"
"SCO0736",-0.253716193633544,0.632973499,"PS04M145novobiocyna",779131,779826,696,"-","szafran2019"
"SCO0737",0,1,"PS04M145novobiocyna",780012,780812,801,"-","szafran2019"
"SCO0738",-0.53051471669878,1,"PS04M145novobiocyna",780863,781402,540,"+","szafran2019"
"SCO0739",0.0843921872903726,1,"PS04M145novobiocyna",781386,782312,927,"-","szafran2019"
"SCO0740",0.135420209249446,1,"PS04M145novobiocyna",782467,783096,630,"-","szafran2019"
"SCO0741",0.0956119115946515,0.858497754,"PS04M145novobiocyna",783096,784184,1089,"-","szafran2019"
"SCO0742",0.47916783669856,1,"PS04M145novobiocyna",784362,786116,1755,"+","szafran2019"
"SCO0743",-1.58496250072116,1,"PS04M145novobiocyna",786125,786409,285,"-","szafran2019"
"SCO0744",0.314635602321006,1,"PS04M145novobiocyna",786591,786956,366,"+","szafran2019"
"SCO0745",-Inf,1,"PS04M145novobiocyna",786984,787643,660,"-","szafran2019"
"SCO0746",1,1,"PS04M145novobiocyna",787843,789096,1254,"+","szafran2019"
"SCO0747",0.956931278108114,0.933942553,"PS04M145novobiocyna",789337,789837,501,"-","szafran2019"
"SCO0748",-0.178970141045319,1,"PS04M145novobiocyna",789960,790541,582,"+","szafran2019"
"SCO0749",0.652076696579693,1,"PS04M145novobiocyna",790561,791535,975,"-","szafran2019"
"SCO0750",1.59968400642792,0.13847123,"PS04M145novobiocyna",791701,791880,180,"-","szafran2019"
"SCO0751",1.32192809488736,1,"PS04M145novobiocyna",791981,794467,2487,"-","szafran2019"
"SCO0752",-Inf,1,"PS04M145novobiocyna",794689,796002,1314,"-","szafran2019"
"SCO0753",-0.0112272554232541,1,"PS04M145novobiocyna",796584,796799,216,"+","szafran2019"
"SCO0754",1,1,"PS04M145novobiocyna",796977,797723,747,"+","szafran2019"
"SCO0755",0,1,"PS04M145novobiocyna",797720,799942,2223,"+","szafran2019"
"SCO0756",1,1,"PS04M145novobiocyna",799944,802766,2823,"+","szafran2019"
"SCO0757",0.862496476250065,1,"PS04M145novobiocyna",802797,803807,1011,"+","szafran2019"
"SCO0758",2.22239242133645,1,"PS04M145novobiocyna",803856,804035,180,"+","szafran2019"
"SCO0759",1.23703919730085,0.629677767,"PS04M145novobiocyna",804091,805122,1032,"+","szafran2019"
"SCO0760",1.0703893278914,0.704979185,"PS04M145novobiocyna",805135,805797,663,"+","szafran2019"
"SCO0761",0.695145418471579,1,"PS04M145novobiocyna",805859,806038,180,"+","szafran2019"
"SCO0762",-0.561726093733634,0.068838144,"PS04M145novobiocyna",806172,806606,435,"-","szafran2019"
"SCO0763",0.112894056405933,1,"PS04M145novobiocyna",806966,808135,1170,"+","szafran2019"
"SCO0764",0.09515723304034,1,"PS04M145novobiocyna",808206,809813,1608,"-","szafran2019"
"SCO0765",NA,1,"PS04M145novobiocyna",810172,812415,2244,"-","szafran2019"
"SCO0766",NA,1,"PS04M145novobiocyna",812569,815655,3087,"-","szafran2019"
"SCO0767",-0.155278225477911,1,"PS04M145novobiocyna",815808,818315,2508,"+","szafran2019"
"SCO0768",0.584962500721156,1,"PS04M145novobiocyna",818446,819111,666,"+","szafran2019"
"SCO0769",-0.227805917522812,0.618133873,"PS04M145novobiocyna",819148,820116,969,"-","szafran2019"
"SCO0770",0.935869662580284,0.811454899,"PS04M145novobiocyna",820194,820751,558,"-","szafran2019"
"SCO0771",0.222392421336448,1,"PS04M145novobiocyna",820761,821198,438,"-","szafran2019"
"SCO0772",1.23446525363702,0.486571821,"PS04M145novobiocyna",821295,821873,579,"+","szafran2019"
"SCO0773",-0.652076696579693,1,"PS04M145novobiocyna",821848,822048,201,"-","szafran2019"
"SCO0774",0.415037499278844,1,"PS04M145novobiocyna",822061,823299,1239,"-","szafran2019"
"SCO0775",-0.222392421336448,1,"PS04M145novobiocyna",823609,824058,450,"+","szafran2019"
"SCO0776",0.148863385914483,1,"PS04M145novobiocyna",824123,825139,1017,"-","szafran2019"
"SCO0777",0.881355503501381,1,"PS04M145novobiocyna",825287,826312,1026,"+","szafran2019"
"SCO0778",0.791413378188583,1,"PS04M145novobiocyna",826361,826669,309,"+","szafran2019"
"SCO0779",1.04439411935845,0.798821597,"PS04M145novobiocyna",826690,827085,396,"-","szafran2019"
"SCO0780",0.144389909335175,1,"PS04M145novobiocyna",827277,828218,942,"+","szafran2019"
"SCO0781",1.24392558288609,0.695313226,"PS04M145novobiocyna",828289,828789,501,"+","szafran2019"
"SCO0782",0.299560281858908,1,"PS04M145novobiocyna",828755,829708,954,"-","szafran2019"
"SCO0783",0.584962500721156,1,"PS04M145novobiocyna",829910,831817,1908,"+","szafran2019"
"SCO0784",0.954196310386875,1,"PS04M145novobiocyna",831835,832518,684,"+","szafran2019"
"SCO0785",NA,1,"PS04M145novobiocyna",832515,833198,684,"-","szafran2019"
"SCO0786",1.11547721741994,1,"PS04M145novobiocyna",833261,833800,540,"+","szafran2019"
"SCO0787",NA,1,"PS04M145novobiocyna",833931,835199,1269,"+","szafran2019"
"SCO0788",0.120681482422463,1,"PS04M145novobiocyna",835238,835474,237,"-","szafran2019"
"SCO0789",3.4594316186373,1,"PS04M145novobiocyna",835547,836665,1119,"+","szafran2019"
"SCO0790",0.736965594166206,1,"PS04M145novobiocyna",836721,837377,657,"+","szafran2019"
"SCO0791",0.222392421336448,1,"PS04M145novobiocyna",837541,838680,1140,"+","szafran2019"
"SCO0792",1.34792330342031,0.467655615,"PS04M145novobiocyna",838977,840008,1032,"+","szafran2019"
"SCO0793",0.600392541290762,1,"PS04M145novobiocyna",840026,840334,309,"-","szafran2019"
"SCO0794",0.0780025120012732,1,"PS04M145novobiocyna",840399,841688,1290,"-","szafran2019"
"SCO0795",0.404390255079335,1,"PS04M145novobiocyna",841878,842372,495,"+","szafran2019"
"SCO0796",0.678071905112638,1,"PS04M145novobiocyna",842488,843747,1260,"+","szafran2019"
"SCO0797",0.234465253637023,1,"PS04M145novobiocyna",843808,844860,1053,"+","szafran2019"
"SCO0798",0.438121112391885,1,"PS04M145novobiocyna",844881,846116,1236,"+","szafran2019"
"SCO0799",-0.857980995127572,0.052881416,"PS04M145novobiocyna",846084,846809,726,"-","szafran2019"
"SCO0800",-0.275634442613427,1,"PS04M145novobiocyna",846917,847534,618,"-","szafran2019"
"SCO0801",0.321928094887362,1,"PS04M145novobiocyna",847649,849232,1584,"+","szafran2019"
"SCO0802",0.0752881273042372,1,"PS04M145novobiocyna",849194,850042,849,"-","szafran2019"
"SCO0803",0.332575339086871,1,"PS04M145novobiocyna",850100,851074,975,"-","szafran2019"
"SCO0804",0.0473057147783568,1,"PS04M145novobiocyna",851097,851840,744,"-","szafran2019"
"SCO0805",0.161638390257352,1,"PS04M145novobiocyna",851911,853212,1302,"-","szafran2019"
"SCO0806",1,1,"PS04M145novobiocyna",853340,854365,1026,"-","szafran2019"
"SCO0807",-Inf,1,"PS04M145novobiocyna",854455,854775,321,"-","szafran2019"
"SCO0808",Inf,1,"PS04M145novobiocyna",854802,855884,1083,"-","szafran2019"
"SCO0809",NA,1,"PS04M145novobiocyna",856126,857139,1014,"-","szafran2019"
"SCO0810",NA,1,"PS04M145novobiocyna",857132,858172,1041,"-","szafran2019"
"SCO0811",NA,1,"PS04M145novobiocyna",858169,859686,1518,"-","szafran2019"
"SCO0812",0,1,"PS04M145novobiocyna",859963,861123,1161,"+","szafran2019"
"SCO0813",-0.584962500721156,1,"PS04M145novobiocyna",861242,863281,2040,"+","szafran2019"
"SCO0814",1,1,"PS04M145novobiocyna",863278,864732,1455,"+","szafran2019"
"SCO0815",0.125530882083859,1,"PS04M145novobiocyna",864811,865563,753,"+","szafran2019"
"SCO0816",0.485426827170242,1,"PS04M145novobiocyna",865560,867038,1479,"+","szafran2019"
"SCO0817",-0.415037499278844,1,"PS04M145novobiocyna",867035,867682,648,"+","szafran2019"
"SCO0818",0.53051471669878,1,"PS04M145novobiocyna",867800,868594,795,"+","szafran2019"
"SCO0819",1.4594316186373,1,"PS04M145novobiocyna",868598,869908,1311,"+","szafran2019"
"SCO0820",0.408962984869159,1,"PS04M145novobiocyna",869978,870337,360,"-","szafran2019"
"SCO0821",0.169925001442312,1,"PS04M145novobiocyna",870420,871397,978,"-","szafran2019"
"SCO0822",0.415037499278844,1,"PS04M145novobiocyna",871406,872086,681,"-","szafran2019"
"SCO0823",-0.0931094043914815,1,"PS04M145novobiocyna",872193,872633,441,"+","szafran2019"
"SCO0824",0.0524674198941355,1,"PS04M145novobiocyna",872630,873520,891,"+","szafran2019"
"SCO0825",0.082462160191973,1,"PS04M145novobiocyna",873517,874473,957,"+","szafran2019"
"SCO0826",0.440572591385981,1,"PS04M145novobiocyna",874543,875343,801,"+","szafran2019"
"SCO0827",2.25986712675511,0.000491,"PS04M145novobiocyna",875388,875726,339,"-","szafran2019"
"SCO0828",1.58496250072116,1,"PS04M145novobiocyna",875839,877500,1662,"+","szafran2019"
"SCO0829",1,1,"PS04M145novobiocyna",877702,879078,1377,"+","szafran2019"
"SCO0830",1,1,"PS04M145novobiocyna",879140,880219,1080,"-","szafran2019"
"SCO0831",0.84799690655495,1,"PS04M145novobiocyna",880216,881136,921,"-","szafran2019"
"SCO0832",1,1,"PS04M145novobiocyna",881133,882098,966,"-","szafran2019"
"SCO0833",0.618909832644494,1,"PS04M145novobiocyna",882095,882805,711,"-","szafran2019"
"SCO0834",0.626740913036924,1,"PS04M145novobiocyna",882826,883014,189,"-","szafran2019"
"SCO0835",0.169925001442312,1,"PS04M145novobiocyna",883113,883760,648,"-","szafran2019"
"SCO0836",-0.0801703486839833,1,"PS04M145novobiocyna",883920,884921,1002,"-","szafran2019"
"SCO0837",2,1,"PS04M145novobiocyna",885004,885270,267,"-","szafran2019"
"SCO0838",0,1,"PS04M145novobiocyna",885442,885867,426,"+","szafran2019"
"SCO0839",-0.280107919192735,1,"PS04M145novobiocyna",885933,888050,2118,"-","szafran2019"
"SCO0840",-0.69389687227432,0.739876735,"PS04M145novobiocyna",888194,888700,507,"-","szafran2019"
"SCO0841",3.4594316186373,1,"PS04M145novobiocyna",888805,890367,1563,"+","szafran2019"
"SCO0842",NA,1,"PS04M145novobiocyna",890835,892211,1377,"+","szafran2019"
"SCO0843",1.32192809488736,1,"PS04M145novobiocyna",892238,892672,435,"-","szafran2019"
"SCO0844",0.758991900496205,1,"PS04M145novobiocyna",892665,893006,342,"-","szafran2019"
"SCO0845",1,1,"PS04M145novobiocyna",893013,893279,267,"-","szafran2019"
"SCO0846",-0.0919224894410393,1,"PS04M145novobiocyna",893386,894186,801,"+","szafran2019"
"SCO0847",-0.29373120305671,1,"PS04M145novobiocyna",894244,894702,459,"-","szafran2019"
"SCO0848",0.258734268400168,1,"PS04M145novobiocyna",894818,895819,1002,"-","szafran2019"
"SCO0849",-Inf,1,"PS04M145novobiocyna",895829,896353,525,"-","szafran2019"
"SCO0850",-1.06413033741972,0.695313226,"PS04M145novobiocyna",896543,896968,426,"+","szafran2019"
"SCO0851",0.224560258019158,1,"PS04M145novobiocyna",896973,898037,1065,"-","szafran2019"
"SCO0852",-0.0675632838126345,1,"PS04M145novobiocyna",898034,898666,633,"-","szafran2019"
"SCO0853",0,1,"PS04M145novobiocyna",898895,899293,399,"+","szafran2019"
"SCO0854",1.48542682717024,1,"PS04M145novobiocyna",899538,902129,2592,"+","szafran2019"
"SCO0855",-0.0395283641866373,1,"PS04M145novobiocyna",902174,902680,507,"-","szafran2019"
"SCO0856",1.41503749927884,1,"PS04M145novobiocyna",902743,903969,1227,"-","szafran2019"
"SCO0857",-0.0914230277635947,1,"PS04M145novobiocyna",904109,904747,639,"+","szafran2019"
"SCO0858",-0.67283525674649,0.684278592,"PS04M145novobiocyna",905000,905377,378,"-","szafran2019"
"SCO0859",0,1,"PS04M145novobiocyna",905546,906055,510,"-","szafran2019"
"SCO0860",-1.4594316186373,1,"PS04M145novobiocyna",906052,908340,2289,"-","szafran2019"
"SCO0861",-0.180572245641821,1,"PS04M145novobiocyna",908340,908549,210,"-","szafran2019"
"SCO0862",-0.652076696579693,0.849374991,"PS04M145novobiocyna",908813,909472,660,"-","szafran2019"
"SCO0863",-1.27301849440642,0.088462531,"PS04M145novobiocyna",909469,910926,1458,"-","szafran2019"
"SCO0864",0,1,"PS04M145novobiocyna",911343,911939,597,"-","szafran2019"
"SCO0865",-0.182864057149811,1,"PS04M145novobiocyna",912092,912862,771,"-","szafran2019"
"SCO0866",0.584962500721156,1,"PS04M145novobiocyna",912931,913572,642,"-","szafran2019"
"SCO0867",3.70043971814109,1,"PS04M145novobiocyna",913768,914472,705,"-","szafran2019"
"SCO0868",1.12553088208386,0.988412478,"PS04M145novobiocyna",914827,915270,444,"-","szafran2019"
"SCO0869",0.535037275389474,1,"PS04M145novobiocyna",915341,915715,375,"-","szafran2019"
"SCO0870",0.726434926674037,1,"PS04M145novobiocyna",916336,916785,450,"-","szafran2019"
"SCO0871",0.736965594166206,1,"PS04M145novobiocyna",916782,918377,1596,"-","szafran2019"
"SCO0872",1.21657509474113,0.407066881,"PS04M145novobiocyna",918438,919775,1338,"-","szafran2019"
"SCO0873",1,1,"PS04M145novobiocyna",919901,920182,282,"-","szafran2019"
"SCO0874",-0.115477217419936,1,"PS04M145novobiocyna",920727,921419,693,"-","szafran2019"
"SCO0875",0.830074998557688,1,"PS04M145novobiocyna",921420,921755,336,"-","szafran2019"
"SCO0876",Inf,1,"PS04M145novobiocyna",921927,922175,249,"-","szafran2019"
"SCO0877",0.15200309344505,1,"PS04M145novobiocyna",922247,924913,2667,"+","szafran2019"
"SCO0878",0.20163386116965,1,"PS04M145novobiocyna",924917,925795,879,"+","szafran2019"
"SCO0880",Inf,1,"PS04M145novobiocyna",926916,927332,417,"+","szafran2019"
"SCO0881",-0.270089163367744,1,"PS04M145novobiocyna",927534,928499,966,"-","szafran2019"
"SCO0882",0,1,"PS04M145novobiocyna",928670,929017,348,"+","szafran2019"
"SCO0883",0.758991900496205,1,"PS04M145novobiocyna",929061,929717,657,"+","szafran2019"
"SCO0884",-0.225881407416328,0.965699392,"PS04M145novobiocyna",929779,931212,1434,"-","szafran2019"
"SCO0885",0.559178474950924,1,"PS04M145novobiocyna",931333,931737,405,"+","szafran2019"
"SCO0886",-1,1,"PS04M145novobiocyna",931757,932791,1035,"-","szafran2019"
"SCO0887",-0.321928094887362,1,"PS04M145novobiocyna",932864,933568,705,"-","szafran2019"
"SCO0888",0.0876940609063978,1,"PS04M145novobiocyna",933708,934271,564,"+","szafran2019"
"SCO0889",-1.1926450779424,1,"PS04M145novobiocyna",934332,935237,906,"-","szafran2019"
"SCO0890",Inf,1,"PS04M145novobiocyna",935622,936329,708,"-","szafran2019"
"SCO0891",0.192645077942396,1,"PS04M145novobiocyna",936431,937270,840,"+","szafran2019"
"SCO0892",-Inf,1,"PS04M145novobiocyna",937290,938240,951,"-","szafran2019"
"SCO0893",1,1,"PS04M145novobiocyna",938389,939612,1224,"+","szafran2019"
"SCO0894",Inf,1,"PS04M145novobiocyna",939627,941063,1437,"+","szafran2019"
"SCO0895",-0.263034405833794,1,"PS04M145novobiocyna",941071,942090,1020,"-","szafran2019"
"SCO0896",0.447458976971221,1,"PS04M145novobiocyna",942453,942878,426,"-","szafran2019"
"SCO0897",0.0339473319233375,1,"PS04M145novobiocyna",942974,943567,594,"-","szafran2019"
"SCO0898",0.169925001442312,1,"PS04M145novobiocyna",943851,945833,1983,"-","szafran2019"
"SCO0899",Inf,1,"PS04M145novobiocyna",946045,946941,897,"+","szafran2019"
"SCO0900",1,1,"PS04M145novobiocyna",947027,948310,1284,"+","szafran2019"
"SCO0901",0.830074998557688,1,"PS04M145novobiocyna",948674,949762,1089,"-","szafran2019"
"SCO0902",0.702095134319154,1,"PS04M145novobiocyna",949864,950292,429,"-","szafran2019"
"SCO0903",1,1,"PS04M145novobiocyna",950551,950811,261,"+","szafran2019"
"SCO0904",Inf,1,"PS04M145novobiocyna",950823,951122,300,"+","szafran2019"
"SCO0905",0.874469117916141,1,"PS04M145novobiocyna",951217,951522,306,"+","szafran2019"
